f0,f1,f2,f3,f4,label
2.2121913093846852,-1.671046737806484,-2.5114576461316473,1.897594730093373,-4.900630034292341,0
-1.21451895564927,-0.36241744558567957,0.23686531093357854,-0.3207152759167745,-2.3169022021256485,0
1.791143786862626,-2.127906835425732,-0.08819461685794949,-1.9868122167543187,-2.0350447599134647,1
0.40011447464821703,0.6336659764433115,-3.1544507963045048,-2.6070410273860345,-1.0908118490147065,1
-0.6621125168244095,1.1860304876701773,-1.2562678748544895,2.2440184383462993,1.129988098383864,1
0.7493024173975029,-0.8823400719222295,0.8080469936272516,0.9374653075005794,-2.4031490947032834,0
-0.14998789139972546,-1.2427283396524145,-1.0968763903367296,1.9444230489339818,0.4121138754587701,0
-1.0017682785646547,1.1755666990006128,-0.885164132006973,0.9039081243692968,0.8041244870922651,1
2.4133939151171364,-2.1503692541433557,2.696120197353733,2.014372955023278,-4.089950877512672,0
-0.08285091480589193,-0.20877044023739555,-1.8763002452145936,0.43858001891109044,2.0490099542302906,0
-1.1866971176879335,0.4416623466355336,0.5207363051435974,1.476462551672818,-1.033602877733962,0
1.0894367093604342,-2.439527933144106,1.1211425056303452,-0.8522861532010386,-1.4586273454980567,1
0.6942334104859834,1.0165748778548536,1.8360070744120165,0.45768813454044144,-1.388737392136512,0
1.5422559460484992,-1.7131134237337948,0.6081164814564879,-0.7944743083202211,-0.9224427281156805,1
0.1806454642754404,-1.4200859962029435,1.3539446439903866,1.0443207319093206,1.1839355605592892,0
-1.127504337740596,-0.09580398231190035,0.32725278716327666,1.5711554159577352,1.723153469234662,1
0.4241404190789904,-0.821252036805701,-0.7753555844162809,-1.6856622765687286,-1.0878952849039485,1
0.931009464327855,0.38257196673581384,-0.8342477822314383,1.480381176330439,-2.4753291173448857,0
-0.37316518221319706,-1.0488520485897437,-2.697538347629952,-1.6798593917916067,1.4503050878213042,0
-1.0814196287454039,0.3131986955213043,-0.19490206484237105,0.20946122463359163,1.2535629963077681,1
-0.4125246525171453,-0.7539189837539395,2.78401824052857,-0.8461134056342967,3.389584874235582,1
0.09143412755899637,2.6931696564393413,-2.9720824056058555,-0.36282334988593967,-0.03647635803864224,1
-1.3250764709360472,0.5055192614769726,-0.7323678622561909,-1.8593651454468443,-0.9833629101552606,1
-1.613468660268402,-1.4473187065670585,0.4600903414506071,1.2404024303499943,-1.9602736279053632,0
-0.5860571018706248,2.464863916460065,-2.9582074258401465,1.4100857777284141,0.04104701163309743,1
-0.10732599559657671,-2.7136356137954714,2.796736300905337,0.10721423211727532,-0.20792829847063588,1
2.163656499224737,-1.5018595159456076,1.5942276736709333,1.9847127829013371,-2.029285010936894,0
1.567353001959409,-1.7359615349798636,-0.45732273420151404,-0.9598355590879818,-1.7022577352869739,0
0.6292489718935849,-0.4889712065073073,-1.1294375965835344,-1.7139021170151043,-1.3879432510607421,1
0.1982893773718653,-2.701303749103245,0.6423219754402387,1.219996602831295,-1.3100000208050746,0
0.9166284661575291,-3.2022930974958053,3.337569243416524,0.21604240059444135,-1.4025771678096322,0
-0.6857375867883446,-1.2126468087743076,3.847233189653135,0.3266818318568132,-0.9155276111976127,1
-1.369698179685067,-1.311531153698664,-0.07382376951180747,1.2028333110910436,-0.5282154759126924,0
1.0932709054599299,0.9092158718189114,-1.569421907130889,2.410966794342819,0.37843810997377325,1
0.058401472102668064,-2.5767638229713645,2.551952530905602,0.9323179932509149,-0.4494861499945846,0
-1.3446854252439342,-1.0080729346809092,-0.6681311838117701,-0.7520955994834388,-1.4022930108839482,0
0.31620007620456086,0.8628627927782215,-1.656933199543713,1.2261778425436467,0.3962221402728622,1
1.67152023540541,-0.9086694697710358,-0.8298007445456379,-2.3060682227601976,-2.9509503083338684,0
-2.1857104824753426,-0.4529747893932068,-1.7972161068572294,1.9876152226084725,0.5561799524095172,0
0.08960815992760873,-0.8613503577102053,0.09038324802065079,1.596917715574417,1.5436099691405003,0
-1.2373416454470463,-2.828313159885047,1.5408251772428392,-0.44294414438762886,-1.605237926428639,1
0.5593592087283311,-0.5314545166480993,-1.4402981721140757,-1.0058751338787297,-0.3952467664004623,0
-0.12681149790302182,0.6508397643936534,-1.2987670131687397,-1.4653942431406881,-0.7956417408701135,0
-0.5938365089984536,-1.7271851000411833,-1.2377926846757856,-2.2180827385980937,-1.920613651625375,1
-2.6098417929829005,-0.8945554296682797,-2.587267004140375,-2.766596104763269,-0.1954903850165316,0
-0.6043385694466398,0.10559093896395555,0.4488885892346619,0.9752490397166309,-0.5868556134853061,0
0.5054271466248177,-1.0810272137579364,0.9225252875725464,-0.5102659514124519,0.056156812636710685,1
1.265197251623699,-0.7274095314344331,-1.1986869287346462,-1.2557757483204344,-0.9748076967915621,0
0.4355558483748133,0.03776945461405101,-0.9237772063033215,3.944878627382255,0.7888679315778329,1
1.0313399942643104,-0.5272762499435545,-3.380795953096236,-2.8668551702425282,1.66435137060534,0
0.599783855964729,-0.7661897561218032,-1.7442775701066946,-1.4910519245234268,-0.7741543001568131,0
-0.026794346635663536,-2.947329975391698,1.3830247392466566,-0.31615840354409386,-0.9371198439734731,1
0.5587407526118416,1.0088673616347898,-1.3502481269390263,1.6501096721144735,0.3978759240807286,1
2.455776199562555,1.8350293509391413,-2.099628457040369,1.2348113214655805,0.002070990912378945,1
0.8922636603701339,3.809996200032822,-5.510342310633371,0.6369795888078844,-0.2323268403894032,1
0.767813919476397,-0.4225704244303585,0.745545131012516,1.0162753621047216,-2.034511415531137,0
-0.024104878152501334,-1.7785771733364601,-0.08136602999391773,-0.47941541212120975,-2.350794875271118,0
0.85490037962071,-1.3416117439719384,-2.9193928509582565,2.0272570251755555,-3.7547749082392308,0
0.7681238351347166,-0.9187128522563212,-1.4371860605553517,-0.8039016830843964,0.1018225832827353,0
-0.9129480730240093,0.486085967553634,-0.4957202286264957,1.38450278110172,1.472611897144874,1
0.2068438519965253,1.5534745921701285,-1.4355565813654252,1.546147775595911,1.3168419090108396,1
1.0224409523938105,-1.564182419687533,3.8320291192386993,0.17146990639576543,-3.176077530242461,0
-0.08025904620754583,1.6327994084206408,-1.6352783497503633,-0.2568717911792713,0.44885255323747986,1
-1.4095113174731944,-0.9446505652118996,-1.6564195162406676,1.8132659236592972,-0.8839292171056601,0
0.948939989837594,0.543178576051669,-0.12371719381706037,1.1401956186754265,2.438385710561672,1
1.3187646157271942,-0.709934254459075,1.6279855374908154,0.8447475443413703,-0.8102856159729247,0
-0.2596058224494745,-1.1121974150537077,2.389028033062763,0.3847577118369738,-2.9667747704177554,0
1.1335467745027057,-0.4475770633724552,-0.8024096330686437,-1.6889487211385648,-2.388669752187602,0
1.2231901054266583,-2.0407320100972504,1.251501165306545,0.6017562943564255,-2.2101444675053252,0
-0.7601492722579212,-1.2580530397861729,1.4093502742912736,-1.4333437407959315,-1.2083115984492,1
-0.6178126792566155,1.611371271134383,-1.7074876672939054,1.0223862485710578,1.3105996064942467,1
0.2542492041349285,2.4588301770134198,-3.6434867788472354,2.0307328482245586,0.3082865209960922,1
-0.44714646238391303,0.06432289434029848,0.8493457632948431,1.8143021511594075,2.1208016865679364,1
-0.8475234930898101,-1.269664285581004,0.29353906495095905,-2.2160805738375045,-2.2615222567180906,1
-1.3855850864826886,-2.194568582339933,1.8904180173341274,2.281184043302525,-2.5387590957277,0
-1.6342953356297674,-2.665391523538145,2.1835896225034754,0.6546410758175675,1.4471837018151947,0
0.19093775077331573,1.3135958989535266,0.6828892640013193,-0.9019564784673104,0.015901477611770076,1
2.189750287809187,-1.571769432601955,-0.16738075238688843,-1.9232127313358651,-2.0537200861821194,1
-0.2219124527935532,-0.8340512513403895,0.2839863479564575,0.894618113599603,-1.35064374838244,0
1.5097257984484294,-0.508649650681571,-4.7790710126779885,-3.8080372637900126,2.6317828913282773,0
0.37507191468277773,-0.7636398812490146,1.519421611717382,1.0470952996318337,2.605056508735296,1
-1.5404186718890363,-0.9058969979861698,-0.343942573880872,-0.05401818844435369,-1.1339956915677054,0
-0.8811071495264614,0.09523505488165473,1.1606648268502466,-1.8281764967325231,-1.5123517678140925,1
3.1048674284667217,-1.2923684615641786,-0.4153503690513489,-0.6145674087742762,-1.636924225749941,0
1.0470091746433143,-0.9492337950569394,-0.4873441213905436,-0.8405667108358063,-0.5126083656463984,1
0.6223968705232881,-3.1805237379071696,2.1343733745530544,1.0598383147028179,2.864019594564579,0
0.6810062387415571,-0.05876837413085534,0.4646821495448319,0.26463118492885873,1.8775459565812305,1
0.4278706771903861,0.5397762424750694,0.3986264500437452,-1.1937077199645196,-0.9947335019096254,1
-0.09688582961507466,-0.21452245818265814,-0.42743828036340825,1.6785067416862036,-1.4351555421755826,0
0.5059911099595346,-0.8173313921151926,-0.17632581524895585,-0.2948045669132545,-1.9183943726375667,0
-0.29526223270768964,-0.3380411331857073,0.7692982199358647,-0.9077122368601032,-0.18543665591855585,1
-1.2599199663731557,-2.4378170408277975,1.9750732540722478,-1.0612152138645432,-1.6120456678492308,1
-0.11152205765894566,-3.959202764174858,1.9315364624907319,1.033867779892364,-1.2956596583716629,0
0.66698040343816,-0.22392058025720596,0.6775944723385974,1.98646692318097,1.9319271089657561,1
-1.9521852214034443,1.6163532117539763,-0.9927511926440542,-2.09365348720423,-1.0949300725636064,1
0.06847136852867004,1.7159733104069477,-0.7982714854081687,-0.3125796822418452,2.0524774560218715,1
0.7517402733935762,-0.210089560740097,0.47787149428958353,0.2087649177266354,-4.150190577913348,0
-0.8433731545393808,-0.567439528399386,-3.9796582137918692,-3.086189392073726,1.8895272452997274,0
0.5135407081635137,1.1885659297114137,-0.44847674412352834,-0.058886253562340674,2.610086240790353,1
-1.6182107947131612,1.3301873606012025,-0.9763691500237337,-0.15256759440302758,1.070949485093259,1
-0.37017063055339033,-2.129538888129688,2.630434415052957,0.5293000078767462,-5.245146362553165,0
1.7085463697668863,0.7001234183748171,-0.6921437665607914,1.6431803660416504,1.8992784292303053,1
1.0427651758444012,0.14072371718190801,-1.5429478117989217,-1.533446337114059,-0.6555994458698531,0
-0.09376544952267094,-1.7714694394890347,2.423495556628339,-0.7115158172185909,-0.6317614662049679,1
1.0714009103737214,-2.154507430767827,2.1180226144041168,0.9943103397167178,2.15348161504661,0
-0.822621415489101,0.9583551374446857,-1.0563320839957964,1.4055367981432276,1.2492248279086395,1
-0.4616295902564609,3.589651095718816,-5.021335465101783,1.6164839525749057,-1.6893214468112778,1
1.5863738801590164,-1.5374528703652377,-0.3844076783106698,1.6942749669282748,-1.1706444820342312,0
1.6204296451040736,-0.7622271828320222,0.8589805767931711,0.6803534825691047,-3.5777678924750407,0
-1.2772204659230832,-1.0424469787653985,1.1671051704755944,-0.7199121655250043,-4.307822866355728,0
1.640503392887938,-0.6410235338778063,-2.141639760107191,-2.1672504126209655,0.07413611315213053,0
0.08685916316180281,0.22664204246466446,-1.0883237685790386,1.80168258728383,-0.6724035233681072,0
-1.636724991299341,-3.175826820174921,1.4853366928274563,0.052387915115625905,-1.157383454511333,1
0.3474026366423288,-0.7126441677539861,-1.9145872942371494,-2.346078347142212,-0.6396594164822109,0
0.1777558935804024,-2.2313773842923377,2.6024265017580364,-0.5257407789667538,-1.4071816064118066,1
1.3514784294735072,-0.7256948430614936,-0.9063892696612409,0.04947329716548654,0.04883063735777404,0
0.35175467659371346,-0.8285087620666403,-1.823562886314468,-2.100384925715721,-0.6694596929629268,0
-2.0195555489771686,1.0801093662677612,2.047132196830177,0.6581797825666094,-0.658563594284719,0
-0.150419854461833,-2.5179710194281766,-0.0420983887291162,-2.0389956360849633,-1.6143530076061852,1
-1.9974113434595069,-0.5490062649273588,0.5910141711237555,0.08263282920455528,-2.69549361166223,0
-1.1899450533656992,3.1429883301694685,-4.151711859016492,1.696035378553134,-0.09445625852601625,1
0.6514092809270224,-0.8929534489796601,-2.9434935663452926,-2.824271421000465,0.554803488381413,0
-0.4629490654253594,-1.7061890445136667,1.9908733765827522,2.860399895710725,2.1876476551951773,1
-0.19993984859036878,-0.7137944004778078,2.7629715769603727,-0.36022771824736455,-1.0470640709245105,1
-0.4677127721408569,-0.6067037187366655,0.3634923917896993,-1.2120072316826735,-0.9819266823181163,1
0.46169691812421204,1.89892990173368,-1.7722092049200588,-0.2993253050502138,0.6838588730700379,1
1.1606824956971251,0.8009744690221186,0.23186190269167173,-0.9042810452732108,0.9506404256145788,1
1.8964943831295615,0.1304493919200208,-0.5908295403441002,1.9164141226242875,1.460194701812092,1
-0.3354121436941908,-1.032029908408878,-2.1636747453856664,-1.8553247694443775,-0.04304081941509019,0
